Type de vol,Mois,Annee,Nature,Aéroport d'origine,Aéroport de destination,compagnie,Nombre de vols prévus,Nombre de vols effectués,Taux de réalisation,Nombre de vols irréguliers,Nombre de vols annulés,Taux d'irrégularité,Retard moyen,Code compagnie,Code aéroport origine,Code aéroport destination,Rang
Avion,5,2019,International,SHANGHAI,PARIS-CDG,AIR CHINA INTL,30,30,20.0,46.5,0,0.0,66.7,CCA,ZSPD,LFPG,35
Avion,5,2019,International,SHANGHAI,PARIS-CDG,AIR FRANCE,61,59,39.3,23.3,2,3.3,17.0,AFR,ZSPD,LFPG,7
Avion,5,2019,International,SHANGHAI,PARIS-CDG,CHINA EASTERN AIRLINES,61,61,40.7,30.2,0,0.0,21.3,CES,ZSPD,LFPG,8
Avion,6,2019,International,SHANGHAI,PARIS-CDG,AIR CHINA INTL,30,30,20.0,59.3,0,0.0,53.3,CCA,ZSPD,LFPG,19
Avion,6,2019,International,SHANGHAI,PARIS-CDG,AIR FRANCE,60,60,40.0,22.2,0,0.0,10.0,AFR,ZSPD,LFPG,7
Avion,6,2019,International,SHANGHAI,PARIS-CDG,CHINA EASTERN AIRLINES,60,60,40.0,18.5,0,0.0,8.3,CES,ZSPD,LFPG,4
Avion,7,2019,International,SHANGHAI,PARIS-CDG,AIR CHINA INTL,31,31,20.0,24.0,0,0.0,19.4,CCA,ZSPD,LFPG,17
Avion,7,2019,International,SHANGHAI,PARIS-CDG,AIR FRANCE,62,62,40.0,44.0,0,0.0,17.7,AFR,ZSPD,LFPG,9
Avion,7,2019,International,SHANGHAI,PARIS-CDG,CHINA EASTERN AIRLINES,62,62,40.0,32.0,0,0.0,12.9,CES,ZSPD,LFPG,8
Avion,8,2019,International,SHANGHAI,PARIS-CDG,AIR CHINA INTL,31,30,19.9,43.2,1,3.2,63.3,CCA,ZSPD,LFPG,67
Avion,8,2019,International,SHANGHAI,PARIS-CDG,AIR FRANCE,62,60,39.7,22.7,2,3.2,16.7,AFR,ZSPD,LFPG,10
Avion,8,2019,International,SHANGHAI,PARIS-CDG,CHINA EASTERN AIRLINES,62,61,40.4,34.1,1,1.6,24.6,CES,ZSPD,LFPG,35
Avion,9,2019,International,SHANGHAI,PARIS-CDG,AIR CHINA INTL,30,30,20.0,63.6,0,0.0,23.3,CCA,ZSPD,LFPG,11
Avion,9,2019,International,SHANGHAI,PARIS-CDG,AIR FRANCE,60,60,40.0,0.0,0,0.0,0.0,AFR,ZSPD,LFPG,1
Avion,9,2019,International,SHANGHAI,PARIS-CDG,CHINA EASTERN AIRLINES,60,60,40.0,36.4,0,0.0,6.7,CES,ZSPD,LFPG,2
Avion,10,2018,International,SINGAPOUR,PARIS-CDG,AIR FRANCE,31,31,49.21,35.71,0,0.0,16.13,AFR,WSSS,LFPG,6
Avion,10,2018,International,SINGAPOUR,PARIS-CDG,SINGAPORE AIRLINES,32,32,50.79,64.29,0,0.0,28.13,SIA,WSSS,LFPG,15
Avion,11,2018,International,SINGAPOUR,PARIS-CDG,AIR FRANCE,30,30,41.1,33.3,0,0.0,6.7,AFR,WSSS,LFPG,3
Avion,11,2018,International,SINGAPOUR,PARIS-CDG,SINGAPORE AIRLINES,43,43,58.9,66.7,0,0.0,9.3,SIA,WSSS,LFPG,14
Avion,12,2018,International,SINGAPOUR,PARIS-CDG,AIR FRANCE,30,30,40.0,27.3,0,0.0,10.0,AFR,WSSS,LFPG,5
Avion,12,2018,International,SINGAPOUR,PARIS-CDG,SINGAPORE AIRLINES,45,45,60.0,72.7,0,0.0,17.8,SIA,WSSS,LFPG,9
Avion,1,2019,International,SINGAPOUR,PARIS-CDG,AIR FRANCE,31,31,41.3,37.5,0,0.0,19.4,AFR,WSSS,LFPG,10
Avion,1,2019,International,SINGAPOUR,PARIS-CDG,SINGAPORE AIRLINES,44,44,58.7,62.5,0,0.0,22.7,SIA,WSSS,LFPG,11
Avion,2,2019,International,SINGAPOUR,PARIS-CDG,AIR FRANCE,28,28,41.2,60.0,0,0.0,10.7,AFR,WSSS,LFPG,4
Avion,2,2019,International,SINGAPOUR,PARIS-CDG,SINGAPORE AIRLINES,40,40,58.8,40.0,0,0.0,5.0,SIA,WSSS,LFPG,4
Avion,3,2019,International,SINGAPOUR,PARIS-CDG,AIR FRANCE,31,31,41.3,51.4,0,0.0,58.1,AFR,WSSS,LFPG,26
Avion,3,2019,International,SINGAPOUR,PARIS-CDG,SINGAPORE AIRLINES,44,44,58.7,48.6,0,0.0,38.6,SIA,WSSS,LFPG,19
Avion,4,2019,International,SINGAPOUR,PARIS-CDG,AIR FRANCE,30,30,50.0,35.7,0,0.0,50.0,AFR,WSSS,LFPG,50
Avion,4,2019,International,SINGAPOUR,PARIS-CDG,SINGAPORE AIRLINES,30,30,50.0,64.3,0,0.0,90.0,SIA,WSSS,LFPG,37
Avion,5,2019,International,SINGAPOUR,PARIS-CDG,AIR FRANCE,31,31,50.0,14.8,0,0.0,12.9,AFR,WSSS,LFPG,5
Avion,5,2019,International,SINGAPOUR,PARIS-CDG,SINGAPORE AIRLINES,31,31,50.0,85.2,0,0.0,74.2,SIA,WSSS,LFPG,22
Avion,6,2019,International,SINGAPOUR,PARIS-CDG,AIR FRANCE,30,30,50.0,5.3,0,0.0,3.3,AFR,WSSS,LFPG,2
Avion,6,2019,International,SINGAPOUR,PARIS-CDG,SINGAPORE AIRLINES,30,30,50.0,94.7,0,0.0,60.0,SIA,WSSS,LFPG,23
Avion,7,2019,International,SINGAPOUR,PARIS-CDG,AIR FRANCE,31,31,50.0,9.1,0,0.0,3.2,AFR,WSSS,LFPG,3
Avion,7,2019,International,SINGAPOUR,PARIS-CDG,SINGAPORE AIRLINES,31,31,50.0,90.9,0,0.0,32.3,SIA,WSSS,LFPG,17
Avion,8,2019,International,SINGAPOUR,PARIS-CDG,AIR FRANCE,31,31,50.0,75.0,0,0.0,9.7,AFR,WSSS,LFPG,5
Avion,8,2019,International,SINGAPOUR,PARIS-CDG,SINGAPORE AIRLINES,31,31,50.0,25.0,0,0.0,3.2,SIA,WSSS,LFPG,4
Avion,9,2019,International,SINGAPOUR,PARIS-CDG,AIR FRANCE,30,30,50.9,16.7,0,0.0,6.7,AFR,WSSS,LFPG,4
Avion,9,2019,International,SINGAPOUR,PARIS-CDG,SINGAPORE AIRLINES,29,29,49.2,83.3,0,0.0,34.5,SIA,WSSS,LFPG,12
Avion,10,2018,Outre-mer,ST. DENIS DE LA REUNION,PARIS-CDG,AIR AUSTRAL,41,40,74.07,77.27,1,2.44,42.5,REU,FMEE,LFPG,17
Avion,10,2018,Outre-mer,ST. DENIS DE LA REUNION,PARIS-CDG,XL AIRWAYS FRANCE,15,14,25.93,22.73,1,6.67,35.71,XLF,FMEE,LFPG,30
Avion,11,2018,Outre-mer,ST. DENIS DE LA REUNION,PARIS-CDG,AIR AUSTRAL,35,33,71.7,72.7,2,5.7,48.5,REU,FMEE,LFPG,96
Avion,11,2018,Outre-mer,ST. DENIS DE LA REUNION,PARIS-CDG,CORSAIR,4,4,8.7,18.2,0,0.0,100.0,CRL,FMEE,LFPG,112
Avion,11,2018,Outre-mer,ST. DENIS DE LA REUNION,PARIS-CDG,XL AIRWAYS FRANCE,9,9,19.6,9.1,0,0.0,22.2,XLF,FMEE,LFPG,22
Avion,12,2018,Outre-mer,ST. DENIS DE LA REUNION,PARIS-CDG,AIR AUSTRAL,37,37,82.2,79.0,0,0.0,40.5,REU,FMEE,LFPG,21
Avion,12,2018,Outre-mer,ST. DENIS DE LA REUNION,PARIS-CDG,XL AIRWAYS FRANCE,8,8,17.8,21.1,0,0.0,50.0,XLF,FMEE,LFPG,28
Avion,1,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-CDG,AIR AUSTRAL,37,37,82.2,87.5,0,0.0,37.8,REU,FMEE,LFPG,21
Avion,1,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-CDG,XL AIRWAYS FRANCE,8,8,17.8,12.5,0,0.0,25.0,XLF,FMEE,LFPG,7
Avion,2,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-CDG,AIR AUSTRAL,28,28,100.0,100.0,0,0.0,25.0,REU,FMEE,LFPG,15
Avion,3,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-CDG,AIR AUSTRAL,31,31,100.0,100.0,0,0.0,32.3,REU,FMEE,LFPG,15
Avion,4,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-CDG,AIR AUSTRAL,36,36,100.0,100.0,0,0.0,75.0,REU,FMEE,LFPG,35
Avion,5,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-CDG,AIR AUSTRAL,36,36,100.0,100.0,0,0.0,61.1,REU,FMEE,LFPG,25
Avion,6,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-CDG,AIR AUSTRAL,36,34,89.5,92.3,2,5.6,35.3,REU,FMEE,LFPG,19
Avion,6,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-CDG,XL AIRWAYS FRANCE,4,4,10.5,7.7,0,0.0,25.0,XLF,FMEE,LFPG,9
Avion,7,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-CDG,AIR AUSTRAL,48,48,73.9,76.9,0,0.0,41.7,REU,FMEE,LFPG,22
Avion,7,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-CDG,XL AIRWAYS FRANCE,17,17,26.2,23.1,0,0.0,35.3,XLF,FMEE,LFPG,25
Avion,8,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-CDG,AIR AUSTRAL,49,48,72.7,75.0,1,2.0,12.5,REU,FMEE,LFPG,6
Avion,8,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-CDG,XL AIRWAYS FRANCE,18,18,27.3,25.0,0,0.0,11.1,XLF,FMEE,LFPG,5
Avion,9,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-CDG,AIR AUSTRAL,35,35,71.4,83.3,0,0.0,28.6,REU,FMEE,LFPG,18
Avion,9,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-CDG,XL AIRWAYS FRANCE,15,14,28.6,16.7,1,6.7,14.3,XLF,FMEE,LFPG,5
Avion,10,2018,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,AIR FRANCE,46,46,40.0,17.65,0,0.0,6.52,AFR,FMEE,LFPO,3
Avion,10,2018,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,CORSAIR,31,31,26.96,11.76,0,0.0,6.45,CRL,FMEE,LFPO,4
Avion,10,2018,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,FRENCH BEE,38,38,33.04,70.59,0,0.0,31.58,FBU,FMEE,LFPO,27
Avion,11,2018,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,AIR FRANCE,32,31,33.0,15.6,1,3.1,16.1,AFR,FMEE,LFPO,46
Avion,11,2018,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,CORSAIR,28,27,28.7,25.0,1,3.6,29.6,CRL,FMEE,LFPO,71
Avion,11,2018,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,FRENCH BEE,36,36,38.3,59.4,0,0.0,52.8,FBU,FMEE,LFPO,60
Avion,12,2018,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,AIR FRANCE,41,41,36.9,10.8,0,0.0,9.8,AFR,FMEE,LFPO,9
Avion,12,2018,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,CORSAIR,29,29,26.1,35.1,0,0.0,44.8,CRL,FMEE,LFPO,86
Avion,12,2018,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,FRENCH BEE,41,41,36.9,54.1,0,0.0,48.8,FBU,FMEE,LFPO,56
Avion,1,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,AIR FRANCE,51,50,42.0,35.7,1,2.0,10.0,AFR,FMEE,LFPO,10
Avion,1,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,CORSAIR,30,30,25.2,28.6,0,0.0,13.3,CRL,FMEE,LFPO,7
Avion,1,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,FRENCH BEE,39,39,32.8,35.7,0,0.0,12.8,FBU,FMEE,LFPO,4
Avion,2,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,AIR FRANCE,38,37,41.1,0.0,1,2.6,0.0,AFR,FMEE,LFPO,0
Avion,2,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,CORSAIR,28,28,31.1,25.0,0,0.0,3.6,CRL,FMEE,LFPO,5
Avion,2,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,FRENCH BEE,25,25,27.8,75.0,0,0.0,12.0,FBU,FMEE,LFPO,14
Avion,3,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,AIR FRANCE,40,39,39.8,13.3,1,2.5,5.1,AFR,FMEE,LFPO,4
Avion,3,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,CORSAIR,31,31,31.6,20.0,0,0.0,9.7,CRL,FMEE,LFPO,6
Avion,3,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,FRENCH BEE,28,28,28.6,66.7,0,0.0,35.7,FBU,FMEE,LFPO,16
Avion,4,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,AIR FRANCE,46,46,43.8,18.5,0,0.0,10.9,AFR,FMEE,LFPO,6
Avion,4,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,CORSAIR,30,30,28.6,14.8,0,0.0,13.3,CRL,FMEE,LFPO,5
Avion,4,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,FRENCH BEE,29,29,27.6,66.7,0,0.0,62.1,FBU,FMEE,LFPO,38
Avion,5,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,AIR FRANCE,40,40,40.4,20.0,0,0.0,15.0,AFR,FMEE,LFPO,6
Avion,5,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,CORSAIR,28,28,28.3,13.3,0,0.0,14.3,CRL,FMEE,LFPO,7
Avion,5,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,FRENCH BEE,31,31,31.3,66.7,0,0.0,64.5,FBU,FMEE,LFPO,39
Avion,6,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,AIR FRANCE,43,43,41.8,50.0,0,0.0,16.3,AFR,FMEE,LFPO,11
Avion,6,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,CORSAIR,28,28,27.2,14.3,0,0.0,7.1,CRL,FMEE,LFPO,7
Avion,6,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,FRENCH BEE,32,32,31.1,35.7,0,0.0,15.6,FBU,FMEE,LFPO,9
Avion,7,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,AIR FRANCE,49,49,38.6,30.0,0,0.0,12.2,AFR,FMEE,LFPO,6
Avion,7,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,CORSAIR,36,36,28.4,30.0,0,0.0,16.7,CRL,FMEE,LFPO,27
Avion,7,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,FRENCH BEE,42,42,33.1,40.0,0,0.0,19.1,FBU,FMEE,LFPO,10
Avion,8,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,AIR FRANCE,49,49,38.3,38.5,0,0.0,10.2,AFR,FMEE,LFPO,4
Avion,8,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,CORSAIR,34,34,26.6,15.4,0,0.0,5.9,CRL,FMEE,LFPO,4
Avion,8,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,FRENCH BEE,45,45,35.2,46.2,0,0.0,13.3,FBU,FMEE,LFPO,9
Avion,9,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,AIR FRANCE,38,38,39.6,0.0,0,0.0,0.0,AFR,FMEE,LFPO,0
Avion,9,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,CORSAIR,27,27,28.1,0.0,0,0.0,0.0,CRL,FMEE,LFPO,1
Avion,9,2019,Outre-mer,ST. DENIS DE LA REUNION,PARIS-ORLY,FRENCH BEE,31,31,32.3,100.0,0,0.0,6.5,FBU,FMEE,LFPO,2
Avion,1,2019,International,STOCKHOLM-ARL.,NICE,NORWEGIAN,20,20,66.7,100.0,0,0.0,20.0,NAX,ESSA,LFMN,8
Avion,1,2019,International,STOCKHOLM-ARL.,NICE,SAS,10,10,33.3,0.0,0,0.0,0.0,SAS,ESSA,LFMN,0
Avion,2,2019,International,STOCKHOLM-ARL.,NICE,NORWEGIAN,15,15,79.0,100.0,0,0.0,13.3,NAX,ESSA,LFMN,10
Avion,2,2019,International,STOCKHOLM-ARL.,NICE,SAS,4,4,21.1,0.0,0,0.0,0.0,SAS,ESSA,LFMN,0
Avion,3,2019,International,STOCKHOLM-ARL.,NICE,NORWEGIAN,22,22,48.9,40.0,0,0.0,9.1,NAX,ESSA,LFMN,5
Avion,3,2019,International,STOCKHOLM-ARL.,NICE,SAS,23,23,51.1,60.0,0,0.0,13.0,SAS,ESSA,LFMN,9
Avion,4,2019,International,STOCKHOLM-ARL.,NICE,NORWEGIAN,52,52,71.2,91.3,0,0.0,40.4,NAX,ESSA,LFMN,24
Avion,4,2019,International,STOCKHOLM-ARL.,NICE,SAS,21,21,28.8,8.7,0,0.0,9.5,SAS,ESSA,LFMN,8
Avion,5,2019,International,STOCKHOLM-ARL.,NICE,NORWEGIAN,53,53,73.6,95.0,0,0.0,35.9,NAX,ESSA,LFMN,39
Avion,5,2019,International,STOCKHOLM-ARL.,NICE,SAS,19,19,26.4,5.0,0,0.0,5.3,SAS,ESSA,LFMN,6
Avion,6,2019,International,STOCKHOLM-ARL.,NICE,NORWEGIAN,56,56,61.5,66.7,0,0.0,46.4,NAX,ESSA,LFMN,18
Avion,6,2019,International,STOCKHOLM-ARL.,NICE,SAS,35,35,38.5,33.3,0,0.0,37.1,SAS,ESSA,LFMN,17
Avion,7,2019,International,STOCKHOLM-ARL.,NICE,NORWEGIAN,62,62,45.6,62.5,0,0.0,32.3,NAX,ESSA,LFMN,17
Avion,7,2019,International,STOCKHOLM-ARL.,NICE,SAS,74,74,54.4,37.5,0,0.0,16.2,SAS,ESSA,LFMN,7
Avion,8,2019,International,STOCKHOLM-ARL.,NICE,NORWEGIAN,47,47,59.5,68.4,0,0.0,27.7,NAX,ESSA,LFMN,8
Avion,8,2019,International,STOCKHOLM-ARL.,NICE,SAS,32,32,40.5,31.6,0,0.0,18.8,SAS,ESSA,LFMN,8
Avion,9,2019,International,STOCKHOLM-ARL.,NICE,NORWEGIAN,30,30,62.5,75.0,0,0.0,10.0,NAX,ESSA,LFMN,6
Avion,9,2019,International,STOCKHOLM-ARL.,NICE,SAS,18,18,37.5,25.0,0,0.0,5.6,SAS,ESSA,LFMN,6
Avion,10,2018,International,STOCKHOLM-ARL.,PARIS-CDG,AIR FRANCE,88,87,50.88,45.83,1,1.14,12.64,AFR,ESSA,LFPG,7
Avion,10,2018,International,STOCKHOLM-ARL.,PARIS-CDG,SAS,86,84,49.12,54.17,2,2.33,15.48,SAS,ESSA,LFPG,7
Avion,11,2018,International,STOCKHOLM-ARL.,PARIS-CDG,AIR FRANCE,84,84,59.6,15.4,0,0.0,2.4,AFR,ESSA,LFPG,2
Avion,11,2018,International,STOCKHOLM-ARL.,PARIS-CDG,SAS,57,57,40.4,84.6,0,0.0,19.3,SAS,ESSA,LFPG,8
Avion,12,2018,International,STOCKHOLM-ARL.,PARIS-CDG,AIR FRANCE,91,91,62.3,44.8,0,0.0,14.3,AFR,ESSA,LFPG,7
Avion,12,2018,International,STOCKHOLM-ARL.,PARIS-CDG,SAS,55,55,37.7,55.2,0,0.0,29.1,SAS,ESSA,LFPG,11
Avion,1,2019,International,STOCKHOLM-ARL.,PARIS-CDG,AIR FRANCE,89,89,61.4,66.7,0,0.0,13.5,AFR,ESSA,LFPG,8
Avion,1,2019,International,STOCKHOLM-ARL.,PARIS-CDG,SAS,56,56,38.6,33.3,0,0.0,10.7,SAS,ESSA,LFPG,6
Avion,2,2019,International,STOCKHOLM-ARL.,PARIS-CDG,AIR FRANCE,83,82,62.6,61.1,1,1.2,13.4,AFR,ESSA,LFPG,7
Avion,2,2019,International,STOCKHOLM-ARL.,PARIS-CDG,SAS,51,49,37.4,38.9,2,3.9,14.3,SAS,ESSA,LFPG,8
Avion,3,2019,International,STOCKHOLM-ARL.,PARIS-CDG,AIR FRANCE,92,92,62.2,57.9,0,0.0,12.0,AFR,ESSA,LFPG,4
Avion,3,2019,International,STOCKHOLM-ARL.,PARIS-CDG,SAS,56,56,37.8,42.1,0,0.0,14.3,SAS,ESSA,LFPG,7
Avion,4,2019,International,STOCKHOLM-ARL.,PARIS-CDG,AIR FRANCE,103,103,47.0,38.9,0,0.0,6.8,AFR,ESSA,LFPG,3
Avion,4,2019,International,STOCKHOLM-ARL.,PARIS-CDG,NORWEGIAN,48,48,21.9,33.3,0,0.0,12.5,NAX,ESSA,LFPG,7
Avion,4,2019,International,STOCKHOLM-ARL.,PARIS-CDG,SAS,80,68,31.1,27.8,12,15.0,7.4,SAS,ESSA,LFPG,5
Avion,5,2019,International,STOCKHOLM-ARL.,PARIS-CDG,AIR FRANCE,90,90,35.3,13.0,0,0.0,3.3,AFR,ESSA,LFPG,1
Avion,5,2019,International,STOCKHOLM-ARL.,PARIS-CDG,JOON,29,29,11.4,13.0,0,0.0,10.3,JON,ESSA,LFPG,5
Avion,5,2019,International,STOCKHOLM-ARL.,PARIS-CDG,NORWEGIAN,54,54,21.2,30.4,0,0.0,13.0,NAX,ESSA,LFPG,6
Avion,5,2019,International,STOCKHOLM-ARL.,PARIS-CDG,SAS,88,82,32.2,43.5,6,6.8,12.2,SAS,ESSA,LFPG,6
Avion,6,2019,International,STOCKHOLM-ARL.,PARIS-CDG,AIR FRANCE,94,94,37.6,13.8,0,0.0,8.5,AFR,ESSA,LFPG,6
Avion,6,2019,International,STOCKHOLM-ARL.,PARIS-CDG,JOON,26,26,10.4,5.2,0,0.0,11.5,JON,ESSA,LFPG,7
Avion,6,2019,International,STOCKHOLM-ARL.,PARIS-CDG,NORWEGIAN,46,46,18.4,19.0,0,0.0,23.9,NAX,ESSA,LFPG,12
Avion,6,2019,International,STOCKHOLM-ARL.,PARIS-CDG,SAS,84,84,33.6,62.1,0,0.0,42.9,SAS,ESSA,LFPG,20
Avion,7,2019,International,STOCKHOLM-ARL.,PARIS-CDG,AIR FRANCE,123,123,51.9,31.0,0,0.0,10.6,AFR,ESSA,LFPG,6
Avion,7,2019,International,STOCKHOLM-ARL.,PARIS-CDG,NORWEGIAN,45,44,18.6,21.4,1,2.2,20.5,NAX,ESSA,LFPG,13
Avion,7,2019,International,STOCKHOLM-ARL.,PARIS-CDG,SAS,71,70,29.5,47.6,1,1.4,28.6,SAS,ESSA,LFPG,13
Avion,8,2019,International,STOCKHOLM-ARL.,PARIS-CDG,AIR FRANCE,122,122,49.0,32.4,0,0.0,9.0,AFR,ESSA,LFPG,8
Avion,8,2019,International,STOCKHOLM-ARL.,PARIS-CDG,NORWEGIAN,50,50,20.1,20.6,0,0.0,14.0,NAX,ESSA,LFPG,8
Avion,8,2019,International,STOCKHOLM-ARL.,PARIS-CDG,SAS,78,77,30.9,47.1,1,1.3,20.8,SAS,ESSA,LFPG,12
Avion,9,2019,International,STOCKHOLM-ARL.,PARIS-CDG,AIR FRANCE,117,117,47.4,32.1,0,0.0,7.7,AFR,ESSA,LFPG,9
Avion,9,2019,International,STOCKHOLM-ARL.,PARIS-CDG,NORWEGIAN,48,48,19.4,14.3,0,0.0,8.3,NAX,ESSA,LFPG,3
Avion,9,2019,International,STOCKHOLM-ARL.,PARIS-CDG,SAS,86,82,33.2,53.6,4,4.7,18.3,SAS,ESSA,LFPG,10
Avion,10,2018,International,ST-PETERSBOURG,PARIS-CDG,AIR FRANCE,53,52,62.65,50.0,1,1.89,9.62,AFR,ULLI,LFPG,5
Avion,10,2018,International,ST-PETERSBOURG,PARIS-CDG,ROSSIYA,31,31,37.35,50.0,0,0.0,16.13,SDM,ULLI,LFPG,7
Avion,11,2018,International,ST-PETERSBOURG,PARIS-CDG,AIR FRANCE,25,25,45.5,37.5,0,0.0,12.0,AFR,ULLI,LFPG,13
Avion,11,2018,International,ST-PETERSBOURG,PARIS-CDG,ROSSIYA,30,30,54.6,62.5,0,0.0,16.7,SDM,ULLI,LFPG,5
Avion,12,2018,International,ST-PETERSBOURG,PARIS-CDG,AIR FRANCE,28,28,47.5,69.2,0,0.0,32.1,AFR,ULLI,LFPG,11
Avion,12,2018,International,ST-PETERSBOURG,PARIS-CDG,ROSSIYA,31,31,52.5,30.8,0,0.0,12.9,SDM,ULLI,LFPG,7
Avion,1,2019,International,ST-PETERSBOURG,PARIS-CDG,AIR FRANCE,25,25,44.6,53.9,0,0.0,28.0,AFR,ULLI,LFPG,12
Avion,1,2019,International,ST-PETERSBOURG,PARIS-CDG,ROSSIYA,31,31,55.4,46.2,0,0.0,19.4,SDM,ULLI,LFPG,10
Avion,2,2019,International,ST-PETERSBOURG,PARIS-CDG,AIR FRANCE,25,25,47.2,40.0,0,0.0,8.0,AFR,ULLI,LFPG,3
Avion,2,2019,International,ST-PETERSBOURG,PARIS-CDG,ROSSIYA,28,28,52.8,60.0,0,0.0,10.7,SDM,ULLI,LFPG,5
Avion,3,2019,International,ST-PETERSBOURG,PARIS-CDG,AIR FRANCE,32,32,50.8,41.7,0,0.0,15.6,AFR,ULLI,LFPG,7
Avion,3,2019,International,ST-PETERSBOURG,PARIS-CDG,ROSSIYA,31,31,49.2,58.3,0,0.0,22.6,SDM,ULLI,LFPG,7
Avion,4,2019,International,ST-PETERSBOURG,PARIS-CDG,AIR FRANCE,54,54,64.3,77.8,0,0.0,13.0,AFR,ULLI,LFPG,7
Avion,4,2019,International,ST-PETERSBOURG,PARIS-CDG,ROSSIYA,30,30,35.7,22.2,0,0.0,6.7,SDM,ULLI,LFPG,4
Avion,5,2019,International,ST-PETERSBOURG,PARIS-CDG,AIR FRANCE,62,62,66.7,100.0,0,0.0,1.6,AFR,ULLI,LFPG,2
Avion,5,2019,International,ST-PETERSBOURG,PARIS-CDG,ROSSIYA,31,31,33.3,0.0,0,0.0,0.0,SDM,ULLI,LFPG,3
Avion,6,2019,International,ST-PETERSBOURG,PARIS-CDG,AIR FRANCE,60,60,66.7,63.6,0,0.0,11.7,AFR,ULLI,LFPG,5
Avion,6,2019,International,ST-PETERSBOURG,PARIS-CDG,ROSSIYA,30,30,33.3,36.4,0,0.0,13.3,SDM,ULLI,LFPG,8
Avion,7,2019,International,ST-PETERSBOURG,PARIS-CDG,AIR FRANCE,62,62,66.7,25.0,0,0.0,1.6,AFR,ULLI,LFPG,1
Avion,7,2019,International,ST-PETERSBOURG,PARIS-CDG,ROSSIYA,31,31,33.3,75.0,0,0.0,9.7,SDM,ULLI,LFPG,12
Avion,8,2019,International,ST-PETERSBOURG,PARIS-CDG,AIR FRANCE,62,62,66.7,58.3,0,0.0,11.3,AFR,ULLI,LFPG,5
Avion,8,2019,International,ST-PETERSBOURG,PARIS-CDG,ROSSIYA,31,31,33.3,41.7,0,0.0,16.1,SDM,ULLI,LFPG,7
Avion,9,2019,International,ST-PETERSBOURG,PARIS-CDG,AIR FRANCE,60,60,66.7,66.7,0,0.0,6.7,AFR,ULLI,LFPG,3
